repository,repo_url,file_path,line_number,code_snippet,explanation
datemoon/tf-code-acoustics,https://github.com/datemoon/tf-code-acoustics,model/nnet_compoment.py,112,"    110:                 end_start = input_feats[i:]
    111:                 while i > 0:
>>> 112:                     end_start = tf.concat([end_start, end], self.time)
    113:                     i -= 1
    114:                 concat_input = end_start",tf.concat() accumulates into 'end_start' inside a loop. Tensor grows every iteration — previous allocations not freed. Use tf.TensorArray or list + single concat after loop.
datemoon/tf-code-acoustics,https://github.com/datemoon/tf-code-acoustics,model/nnet_compoment.py,162,"    160:                     output = concat_input
    161:                 else:
>>> 162:                     output = tf.concat([output, concat_input], -1)
    163:             return output
    164: ",tf.concat() accumulates into 'output' inside a loop. Tensor grows every iteration — previous allocations not freed. Use tf.TensorArray or list + single concat after loop.
emmanuelpignat/tf_robot_learning,https://github.com/emmanuelpignat/tf_robot_learning,tf_robot_learning/utils/tf_utils.py,254,"    250: 	# make h [..., 1], multiply and reduce
    251: 	locs = tf.stack([mvn.loc for mvn in mvns])
    252: 	loc = tf.reduce_mean(locs, axis=0)
    253: 
>>> 254: 	dlocs = locs - tf.expand_dims(loc, axis=0)
    255: 	cov_locs = tf.matmul(tf.expand_dims(dlocs, axis=-1),
    256: 						 tf.expand_dims(dlocs, axis=-2))
    257: 
    258: ",3 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 3.
emmanuelpignat/tf_robot_learning,https://github.com/emmanuelpignat/tf_robot_learning,tf_robot_learning/utils/tf_utils.py,277,"    272: 	:return:
    273: 	""""""
    274: 
    275: 	if h is not None:
    276: 		# make h [..., 1], multiply and reduce
>>> 277: 		loc = tf.reduce_sum(tf.expand_dims(h, -1) * locs, axis=axis)
    278: 
    279: 		dlocs = locs - tf.expand_dims(loc, axis=axis)
    280: 		cov_locs = tf.matmul(tf.expand_dims(dlocs, axis=-1),
    281: 							 tf.expand_dims(dlocs, axis=-2))
    282: ",4 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 4.
emmanuelpignat/tf_robot_learning,https://github.com/emmanuelpignat/tf_robot_learning,tf_robot_learning/utils/tf_utils.py,279,"    275: 	if h is not None:
    276: 		# make h [..., 1], multiply and reduce
    277: 		loc = tf.reduce_sum(tf.expand_dims(h, -1) * locs, axis=axis)
    278: 
>>> 279: 		dlocs = locs - tf.expand_dims(loc, axis=axis)
    280: 		cov_locs = tf.matmul(tf.expand_dims(dlocs, axis=-1),
    281: 							 tf.expand_dims(dlocs, axis=-2))
    282: 
    283: 		# make h [..., 1, 1]",3 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 3.
emmanuelpignat/tf_robot_learning,https://github.com/emmanuelpignat/tf_robot_learning,tf_robot_learning/utils/tf_utils.py,291,"    287: 	else:
    288: 		# make h [..., 1], multiply and reduce
    289: 		loc = tf.reduce_mean(locs, axis=axis)
    290: 
>>> 291: 		dlocs = locs - tf.expand_dims(loc, axis=axis)
    292: 		cov_locs = tf.matmul(tf.expand_dims(dlocs, axis=-1),
    293: 							 tf.expand_dims(dlocs, axis=-2))
    294: 
    295: 		# make h [..., 1, 1]",3 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 3.
GumTreeDiff/datasets,https://github.com/GumTreeDiff/datasets,bugsinpy/after/keras/26/keras_backend_tensorflow_backend.py,3570,"    3566:         strides = (1,) + strides * 2 + (1,)
    3567:     else:
    3568:         spatial_start_dim = 2
    3569:         strides = (1, 1) + strides * 2
>>> 3570:     x = tf.expand_dims(x, spatial_start_dim)
    3571:     depthwise_kernel = tf.expand_dims(depthwise_kernel, 0)
    3572:     pointwise_kernel = tf.expand_dims(pointwise_kernel, 0)
    3573:     dilation_rate = (1,) + dilation_rate
    3574: ",3 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 3.
AI4Science-WestlakeU/diffphycon,https://github.com/AI4Science-WestlakeU/diffphycon,baselines/sac_smoke/phi/control/iksm.py,37,"    35:         y = upsample2x(y)
    36:         res_in = resolutions[i][:, 0:y.shape[1], 0:y.shape[2], :]
>>> 37:         y = tf.concat([y, res_in], axis=-1)
    38:         if i < len(resolutions)-1:
    39:             y = tf.pad(y, [[0, 0], [0, 1], [0, 1], [0, 0]], mode=""SYMMETRIC"")",tf.concat() accumulates into 'y' inside a loop. Tensor grows every iteration — previous allocations not freed. Use tf.TensorArray or list + single concat after loop.
AI4Science-WestlakeU/diffphycon,https://github.com/AI4Science-WestlakeU/diffphycon,baselines/sac_smoke/phi/control/iksm.py,68,"    66:         y = upsample2x(y)
    67:         res_in = resolution_data[:, 0:y.shape[1], 0:y.shape[2], :]
>>> 68:         y = tf.concat([y, res_in], axis=-1)
    69:         if i < len(resolutions)-2:
    70:             y = tf.pad(y, [[0, 0], [0, 1], [0, 1], [0, 0]], mode=""SYMMETRIC"")",tf.concat() accumulates into 'y' inside a loop. Tensor grows every iteration — previous allocations not freed. Use tf.TensorArray or list + single concat after loop.
Ptolemy-DL/Ptolemy,https://github.com/Ptolemy-DL/Ptolemy,src/nninst/backend/tensorflow/dataset/imagenet_raw.py,113,"    108:     )
    109: 
    110:     features = tf.parse_single_example(example_serialized, feature_map)
    111:     label = tf.cast(features[""image/class/label""], dtype=tf.int32)
    112: 
>>> 113:     xmin = tf.expand_dims(features[""image/object/bbox/xmin""].values, 0)
    114:     ymin = tf.expand_dims(features[""image/object/bbox/ymin""].values, 0)
    115:     xmax = tf.expand_dims(features[""image/object/bbox/xmax""].values, 0)
    116:     ymax = tf.expand_dims(features[""image/object/bbox/ymax""].values, 0)
    117: 
    118:     # Note that we impose an ordering of (y, x) just to make life difficult.",4 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 4.
lorenzonava96/SAR-and-DL-for-Landslide-Rapid-Assessment,https://github.com/lorenzonava96/SAR-and-DL-for-Landslide-Rapid-Assessment,SAR-LRA Tool V2/utils.py,37,"    35: 
    36:     drop1 = Dropout(drop)(pool3)
>>> 37:     flat = Flatten()(drop1)
    38:     en = Dense(filtersFirstLayer * 8, activation='relu')(flat)
    39:     out = Dense(1, activation='sigmoid')(en)","Flatten() directly before Dense layer. Creates a massive intermediate tensor and weight matrix. GlobalAveragePooling2D/GlobalMaxPooling2D would reduce dimensionality first, using far less memory."
nthu-datalab/On.the.Trade-off.between.Adversarial.and.Backdoor.Robustness,https://github.com/nthu-datalab/On.the.Trade-off.between.Adversarial.and.Backdoor.Robustness,imagenet/models/official/vision/image_classification/imagenet_preprocessing.py,210,"    205: 
    206:   features = tf.io.parse_single_example(serialized=example_serialized,
    207:                                         features=feature_map)
    208:   label = tf.cast(features['image/class/label'], dtype=tf.int32)
    209: 
>>> 210:   xmin = tf.expand_dims(features['image/object/bbox/xmin'].values, 0)
    211:   ymin = tf.expand_dims(features['image/object/bbox/ymin'].values, 0)
    212:   xmax = tf.expand_dims(features['image/object/bbox/xmax'].values, 0)
    213:   ymax = tf.expand_dims(features['image/object/bbox/ymax'].values, 0)
    214: 
    215:   # Note that we impose an ordering of (y, x) just to make life difficult.",4 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 4.
Enigma-li/Free2CAD,https://github.com/Enigma-li/Free2CAD,networkTraining/scripts/train_Grouper.py,173,"    169:         cur_strokes = tf.subtract(1.0, cur_strokes)  # inverse stroke value: background-0.0, strokes-1.0
    170:         cur_gp_labels = tf.slice(label_pred, [itr, 0, 0], [1, cur_nb_g, cur_nb_s])  # [1, nb_g, nb_s]
    171:         cur_gp_labels = tf.reshape(cur_gp_labels, [cur_nb_g, cur_nb_s])  # [nb_g, nb_s]
    172: 
>>> 173:         cur_stroke_rep = tf.repeat(tf.expand_dims(cur_strokes, axis=0), cur_nb_g, axis=0)  # [nb_g, nb_s, 256, 256, 1]
    174:         cur_gp_label_rep = tf.repeat(tf.expand_dims(cur_gp_labels, axis=2), 256, axis=2)  # [nb_g, nb_s, 256]
    175:         cur_gp_label_rep = tf.repeat(tf.expand_dims(cur_gp_label_rep, axis=3), 256,
    176:                                      axis=3)  # [nb_g, nb_s, 256, 256]
    177:         cur_gp_label_rep = tf.reshape(cur_gp_label_rep,",3 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 3.
Enigma-li/Free2CAD,https://github.com/Enigma-li/Free2CAD,networkTraining/scripts/train_Grouper.py,560,"    556:         recons_input_cook = net.decoder(input_cook)   # [nb_stroke, 256, 256, 1]
    557: 
    558:         # new scheme: select all the strokes within one group and forward network
    559:         # [nb_g, nb_s, 256, 256, 1]
>>> 560:         input_trans_rep = tf.repeat(tf.expand_dims(input_trans, axis=0), nb_gp, axis=0)
    561:         # [nb_g, nb_s, 256, 256, 1]
    562:         label_rep = tf.repeat(tf.expand_dims(cur_label, axis=2), gp_embSize, axis=2)
    563:         label_rep = tf.repeat(tf.expand_dims(label_rep, axis=3), gp_embSize, axis=3)
    564:         label_rep = tf.reshape(label_rep, [nb_gp, nb_stroke, gp_embSize, gp_embSize, 1])",3 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 3.
Enigma-li/Free2CAD,https://github.com/Enigma-li/Free2CAD,networkTraining/scripts/train_Grouper.py,682,"    678:         input_cook = net.encoder(input_trans, training=False)  # [nb_stroke, 256]
    679: 
    680:         # group token
    681:         # [nb_g, nb_s, 256, 256, 1]
>>> 682:         input_trans_rep = tf.repeat(tf.expand_dims(input_trans, axis=0), nb_gp, axis=0)
    683:         # [nb_g, nb_s, 256, 256, 1]
    684:         label_rep = tf.repeat(tf.expand_dims(cur_label, axis=2), gp_embSize, axis=2)
    685:         label_rep = tf.repeat(tf.expand_dims(label_rep, axis=3), gp_embSize, axis=3)
    686:         label_rep = tf.reshape(label_rep, [nb_gp, nb_stroke, gp_embSize, gp_embSize, 1])",3 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 3.
AliaksandrSiarohin/pose-gan,https://github.com/AliaksandrSiarohin/pose-gan,stn.py,114,"    109:         x0 = tf.cast(x0, 'float32')
    110:         x1 = tf.cast(x1, 'float32')
    111:         y0 = tf.cast(y0, 'float32')
    112:         y1 = tf.cast(y1, 'float32')
    113: 
>>> 114:         area_a = tf.expand_dims(((x1 - x) * (y1 - y)), 1)
    115:         area_b = tf.expand_dims(((x1 - x) * (y - y0)), 1)
    116:         area_c = tf.expand_dims(((x - x0) * (y1 - y)), 1)
    117:         area_d = tf.expand_dims(((x - x0) * (y - y0)), 1)
    118:         output = tf.add_n([area_a * pixel_values_a,
    119:                            area_b * pixel_values_b,",4 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 4.
MutianLiu-SHU/STA-Net,https://github.com/MutianLiu-SHU/STA-Net,sta.py,57,"    55:         super(e_f_attention, self).__init__()
    56: 
>>> 57:         self.q_flat = layers.Flatten()
    58:         self.q_proj = layers.Dense(emb_size)
    59: ","Flatten() directly before Dense layer. Creates a massive intermediate tensor and weight matrix. GlobalAveragePooling2D/GlobalMaxPooling2D would reduce dimensionality first, using far less memory."
MutianLiu-SHU/STA-Net,https://github.com/MutianLiu-SHU/STA-Net,sta.py,280,"    278:     fnirs_feature_pweight = layers.Dense(256, activation='elu')(fnirs_feature_pweight)
    279: 
>>> 280:     eeg_feature = layers.Flatten()(eeg2)
    281:     eeg_feature = layers.Dense(256, activation='elu')(eeg_feature)
    282:     ","Flatten() directly before Dense layer. Creates a massive intermediate tensor and weight matrix. GlobalAveragePooling2D/GlobalMaxPooling2D would reduce dimensionality first, using far less memory."
CompVis/brushstroke-parameterized-style-transfer,https://github.com/CompVis/brushstroke-parameterized-style-transfer,ops.py,46,"    40:        (tensor): Coordinates of the points on the Bezier curves, shape [N, num_points, 2] 
    41:     """"""
    42:     N, _ = s.shape.as_list()
    43:     t = tf.linspace(0., 1., num_points)
    44:     t = tf.cast(t, dtype=dtype)
    45:     t = tf.stack([t] * N, axis=0)
>>> 46:     s_x = tf.expand_dims(s[..., 0], axis=1)
    47:     s_y = tf.expand_dims(s[..., 1], axis=1)
    48:     e_x = tf.expand_dims(e[..., 0], axis=1)
    49:     e_y = tf.expand_dims(e[..., 1], axis=1)
    50:     c_x = tf.expand_dims(c[..., 0], axis=1)
    51:     c_y = tf.expand_dims(c[..., 1], axis=1)
    52:     x = c_x + (1. - t) ** 2 * (s_x - c_x) + t ** 2 * (e_x - c_x)",5 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 5.
Stephlat/Multi-source-Human-Image-Generation,https://github.com/Stephlat/Multi-source-Human-Image-Generation,stn.py,114,"    109:         x0 = tf.cast(x0, 'float32')
    110:         x1 = tf.cast(x1, 'float32')
    111:         y0 = tf.cast(y0, 'float32')
    112:         y1 = tf.cast(y1, 'float32')
    113: 
>>> 114:         area_a = tf.expand_dims(((x1 - x) * (y1 - y)), 1)
    115:         area_b = tf.expand_dims(((x1 - x) * (y - y0)), 1)
    116:         area_c = tf.expand_dims(((x - x0) * (y1 - y)), 1)
    117:         area_d = tf.expand_dims(((x - x0) * (y - y0)), 1)
    118:         output = tf.add_n([area_a * pixel_values_a,
    119:                            area_b * pixel_values_b,",4 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 4.
crisbodnar/TensorFlow-NEAT,https://github.com/crisbodnar/TensorFlow-NEAT,tf_neat/cppn.py,256,"    251: def get_coord_inputs(in_coords, out_coords, batch_size=None):
    252:     n_in = in_coords.shape[0]
    253:     n_out = out_coords.shape[0]
    254: 
    255:     if batch_size is not None:
>>> 256:         in_coords = expand(tf.expand_dims(in_coords, 0), (batch_size, n_in, 2))
    257:         out_coords = expand(tf.expand_dims(out_coords, 0), (batch_size, n_out, 2))
    258: 
    259:         x_out = expand(tf.expand_dims(out_coords[:, :, 0], 2), (batch_size, n_out, n_in))
    260:         y_out = expand(tf.expand_dims(out_coords[:, :, 1], 2), (batch_size, n_out, n_in))
    261:         x_in = expand(tf.expand_dims(in_coords[:, :, 0], 1), (batch_size, n_out, n_in))",4 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 4.
crisbodnar/TensorFlow-NEAT,https://github.com/crisbodnar/TensorFlow-NEAT,tf_neat/cppn.py,259,"    254: 
    255:     if batch_size is not None:
    256:         in_coords = expand(tf.expand_dims(in_coords, 0), (batch_size, n_in, 2))
    257:         out_coords = expand(tf.expand_dims(out_coords, 0), (batch_size, n_out, 2))
    258: 
>>> 259:         x_out = expand(tf.expand_dims(out_coords[:, :, 0], 2), (batch_size, n_out, n_in))
    260:         y_out = expand(tf.expand_dims(out_coords[:, :, 1], 2), (batch_size, n_out, n_in))
    261:         x_in = expand(tf.expand_dims(in_coords[:, :, 0], 1), (batch_size, n_out, n_in))
    262:         y_in = expand(tf.expand_dims(in_coords[:, :, 1], 1), (batch_size, n_out, n_in))
    263:     else:
    264:         x_out = expand(tf.expand_dims(out_coords[:, 0], 1), (n_out, n_in))",4 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 4.
crisbodnar/TensorFlow-NEAT,https://github.com/crisbodnar/TensorFlow-NEAT,tf_neat/cppn.py,264,"    259:         x_out = expand(tf.expand_dims(out_coords[:, :, 0], 2), (batch_size, n_out, n_in))
    260:         y_out = expand(tf.expand_dims(out_coords[:, :, 1], 2), (batch_size, n_out, n_in))
    261:         x_in = expand(tf.expand_dims(in_coords[:, :, 0], 1), (batch_size, n_out, n_in))
    262:         y_in = expand(tf.expand_dims(in_coords[:, :, 1], 1), (batch_size, n_out, n_in))
    263:     else:
>>> 264:         x_out = expand(tf.expand_dims(out_coords[:, 0], 1), (n_out, n_in))
    265:         y_out = expand(tf.expand_dims(out_coords[:, 1], 1), (n_out, n_in))
    266:         x_in = expand(tf.expand_dims(in_coords[:, 0], 0), (n_out, n_in))
    267:         y_in = expand(tf.expand_dims(in_coords[:, 1], 0), (n_out, n_in))
    268: 
    269:     return (x_out, y_out), (x_in, y_in)",4 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 4.
thudzj/NeuralEigenFunction,https://github.com/thudzj/NeuralEigenFunction,nngpk.py,76,"    74: 		def __relu_kernel_tf(X, X2=None):
    75: 			if X2 is not None:
>>> 76: 				X = tf.concat([X, X2], 0)
    77: 
    78: 			K = tf.matmul(X, X, transpose_b=True) / tf.cast(X.shape[-1], tf.float32) * self.w_var_list[0] + self.b_var_list[0]",tf.concat() accumulates into 'X' inside a loop. Tensor grows every iteration — previous allocations not freed. Use tf.TensorArray or list + single concat after loop.
thudzj/NeuralEigenFunction,https://github.com/thudzj/NeuralEigenFunction,nngpk.py,197,"    195: 			print(X, X2)
    196: 			if X2 is not None:
>>> 197: 				X = tf.concat([X, X2], 0)
    198: 
    199: 			K = tf.matmul(X, X, transpose_b=True) / tf.cast(X.shape[-1], tf.float32) * self.w_var_list[0] + self.b_var_list[0]",tf.concat() accumulates into 'X' inside a loop. Tensor grows every iteration — previous allocations not freed. Use tf.TensorArray or list + single concat after loop.
bzhangGo/st_from_scratch,https://github.com/bzhangGo/st_from_scratch,modules/speech.py,137,"    133: 
    134:     log_mel_sgram = tf.log(tf.maximum(log_noise_floor, mel_spectrograms))
    135: 
    136:     if apply_mask:
>>> 137:         log_mel_sgram *= tf.expand_dims(masks, -1)
    138:         frames *= tf.expand_dims(masks, -1)
    139: 
    140:     return tf.expand_dims(log_mel_sgram, -1, name=""mel_sgrams""), masks, frames
    141: ",3 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 3.
mit-han-lab/flatformer,https://github.com/mit-han-lab/flatformer,tools/data_converter/waymo_converter.py,467,"    463:                 range_image_mask = range_image_mask & nlz_mask
    464: 
    465:             range_image_cartesian = \
    466:                 range_image_utils.extract_point_cloud_from_range_image(
>>> 467:                     tf.expand_dims(range_image_tensor[..., 0], axis=0),
    468:                     tf.expand_dims(extrinsic, axis=0),
    469:                     tf.expand_dims(tf.convert_to_tensor(
    470:                         value=beam_inclinations), axis=0),
    471:                     pixel_pose=pixel_pose_local,",3 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 3.
tmulc18/S2SCycleGAN,https://github.com/tmulc18/S2SCycleGAN,Tacotron_GAN/train.py,80,"    75:                 
    76:                 self.expected2_h = tf.reduce_mean(tf.reduce_mean(self.z, -1), 0)
    77:                 self.got2_h = tf.reduce_mean(tf.reduce_mean(self.outputs2, -1),0)
    78:                 
    79:                 ## images
>>> 80:                 self.expected1_i = tf.expand_dims(tf.reduce_mean(self.y[:1], -1, keep_dims=True), 1)
    81:                 self.got1_i = tf.expand_dims(tf.reduce_mean(self.outputs1[:1], -1, keep_dims=True), 1)
    82:                 
    83:                 self.expected2_i = tf.expand_dims(tf.reduce_mean(self.z[:1], -1, keep_dims=True), 1)
    84:                 self.got2_i = tf.expand_dims(tf.reduce_mean(self.outputs2[:1], -1, keep_dims=True), 1)
    85:                                                 ",4 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 4.
luofuli/Fine-grained-Sentiment-Transfer,https://github.com/luofuli/Fine-grained-Sentiment-Transfer,seq2sentiseq/model.py,156,"    152: 
    153:                         if not dynamic_v:
    154:                             prev_probs = sum_weight * prev_seman_probs + (1 - sum_weight) * prev_senti_probs
    155:                         else:
>>> 156:                             v1 = tf.expand_dims(vs[0], 0)  # [1, B]
    157:                             v2 = tf.expand_dims(vs[1], 0)
    158:                             v = tf.reduce_sum(v1 * prev_seman_probs + v2 * prev_senti_probs, axis=-1)  # [B]
    159:                             v = tf.expand_dims(tf.nn.sigmoid(v), -1)  # [B, 1]
    160:                             prev_probs = v * prev_seman_probs + (1 - v) * prev_senti_probs",3 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 3.
georghess/voxel-mae,https://github.com/georghess/voxel-mae,tools/data_converter/waymo_converter.py,467,"    463:                 range_image_mask = range_image_mask & nlz_mask
    464: 
    465:             range_image_cartesian = \
    466:                 range_image_utils.extract_point_cloud_from_range_image(
>>> 467:                     tf.expand_dims(range_image_tensor[..., 0], axis=0),
    468:                     tf.expand_dims(extrinsic, axis=0),
    469:                     tf.expand_dims(tf.convert_to_tensor(
    470:                         value=beam_inclinations), axis=0),
    471:                     pixel_pose=pixel_pose_local,",3 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 3.
y9miao/VLSG,https://github.com/y9miao/VLSG,src/models/lidarclip/SST/tools/data_converter/waymo_converter.py,467,"    463:                 range_image_mask = range_image_mask & nlz_mask
    464: 
    465:             range_image_cartesian = \
    466:                 range_image_utils.extract_point_cloud_from_range_image(
>>> 467:                     tf.expand_dims(range_image_tensor[..., 0], axis=0),
    468:                     tf.expand_dims(extrinsic, axis=0),
    469:                     tf.expand_dims(tf.convert_to_tensor(
    470:                         value=beam_inclinations), axis=0),
    471:                     pixel_pose=pixel_pose_local,",3 consecutive tf.expand_dims() calls. Each allocates a new tensor copy. A single tf.reshape() to target shape would use 1 allocation instead of 3.
