repository,repo_url,file_path,line_number,code_snippet,explanation
NoAchache/TextBoxGAN,https://github.com/NoAchache/TextBoxGAN,dataset_utils/filter_out_bad_images.py,46,"    43:                     image, (cfg.aster_image_dims[1], cfg.aster_image_dims[0])
    44:                 )
    45:                 image = image.astype(np.float32) / 127.5 - 1.0
>>> 46:                 image = tf.expand_dims(tf.constant(image), 0)
    47: 
    48:                 ocr_label_array = tf.constant(string_to_aster_int_sequence([word]))
    49: ",tf.constant(image) where 'image' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
zhuhong1996/AI-Guardian,https://github.com/zhuhong1996/AI-Guardian,VGG-Face/test_performance.py,267,"    264:     mask = mask.astype(np.float32)
    265:     trigger = trigger.astype(np.float32)
    266:     
>>> 267:     initial = tf.constant(mask, shape=mask.shape)
    268:     mask = tf.Variable(initial,name=""mask"")
    269:     initial = tf.constant(trigger, shape=trigger.shape)
    270:     trigger = tf.Variable(initial,name=""trigger"")",tf.constant(mask) where 'mask' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
zhuhong1996/AI-Guardian,https://github.com/zhuhong1996/AI-Guardian,VGG-Face/test_performance.py,269,"    266:     
    267:     initial = tf.constant(mask, shape=mask.shape)
    268:     mask = tf.Variable(initial,name=""mask"")
>>> 269:     initial = tf.constant(trigger, shape=trigger.shape)
    270:     trigger = tf.Variable(initial,name=""trigger"")
    271:         
    272:     # Create placeholders nodes for images",tf.constant(trigger) where 'trigger' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
buyizhiyou/NRVQA,https://github.com/buyizhiyou/NRVQA,DIQA/predict_img.py,70,"    67: infer = subjective_error_model.signatures['serving_default']
    68: frame = cv2.imread(imgpath)
    69: frame = np.expand_dims(frame, axis=0)
>>> 70: im = tf.constant(frame)
    71: im = image_preprocess(im)
    72: out = infer(im)
    73: value = out['dense_1'][0][0].numpy()",tf.constant(frame) where 'frame' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
Liu-haoyue/NER-Net,https://github.com/Liu-haoyue/NER-Net,utils/NRVQA/DIQA/predict_img.py,70,"    67: infer = subjective_error_model.signatures['serving_default']
    68: frame = cv2.imread(imgpath)
    69: frame = np.expand_dims(frame, axis=0)
>>> 70: im = tf.constant(frame)
    71: im = image_preprocess(im)
    72: out = infer(im)
    73: value = out['dense_1'][0][0].numpy()",tf.constant(frame) where 'frame' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
nnUyi/ReMAEN,https://github.com/nnUyi/ReMAEN,codes/metrics.py,145,"    142:             img1 = np.array(img1_list)
    143:             img2 = np.array(img2_list)
    144:             
>>> 145:             img1_tensor = tf.convert_to_tensor(img1, dtype='float32', name='img1_tensor')
    146:             img2_tensor = tf.convert_to_tensor(img2, dtype='float32', name='img2_tensor')
    147: 
    148:             psnr = PSNR(max_val=1.0)",tf.convert_to_tensor(img1) where 'img1' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
nnUyi/ReMAEN,https://github.com/nnUyi/ReMAEN,codes/metrics.py,146,"    143:             img2 = np.array(img2_list)
    144:             
    145:             img1_tensor = tf.convert_to_tensor(img1, dtype='float32', name='img1_tensor')
>>> 146:             img2_tensor = tf.convert_to_tensor(img2, dtype='float32', name='img2_tensor')
    147: 
    148:             psnr = PSNR(max_val=1.0)
    149:             psnr_list = sess.run(psnr.compute_psnr(img1_tensor,img2_tensor))",tf.convert_to_tensor(img2) where 'img2' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
computational-imaging/opticalCNN,https://github.com/computational-imaging/opticalCNN,onn_maskopt.py,99,"    96:         image = tf.squeeze(image, 0)
    97: 
    98:         convolved_image = tf.expand_dims(image, 0)
>>> 99:         psf = tf.convert_to_tensor(np.load(self.psf_file), tf.float32)
    100:         psf /= tf.reduce_sum(psf)
    101:         optics.attach_img('gt_psf', tf.expand_dims(tf.expand_dims(tf.squeeze(psf), 0), -1))
    102:         ",tf.convert_to_tensor() wraps np.load(). Loaded data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder instead.
NVlabs/6dof-graspnet,https://github.com/NVlabs/6dof-graspnet,tf_utils.py,79,"    76:             batch_size, 1, 1])
    77: 
    78:     if use_tf:
>>> 79:         return tf.convert_to_tensor(control_points)
    80: 
    81:     return control_points
    82: ",tf.convert_to_tensor(control_points) where 'control_points' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
brownvc/matryodshka,https://github.com/brownvc/matryodshka,export.py,165,"    162: 
    163: def remap_image(image, remap_file):
    164:     remap_vals = np.load(remap_file)
>>> 165:     remap_tensor = tf.expand_dims(tf.convert_to_tensor(remap_vals), 0)
    166:     image = tf.expand_dims(image, 0)
    167:     return tf.squeeze(bilinear_wrapper(image, remap_tensor))
    168: ",tf.convert_to_tensor(remap_vals) where 'remap_vals' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
shilpar27/Label-embeddings-in-image-classification,https://github.com/shilpar27/Label-embeddings-in-image-classification,multiloss.py,34,"    31:         ind=0
    32:         if(ind==0):
    33:             arr = np.load('labels.npy')
>>> 34:             arr = tf.convert_to_tensor(arr,dtype='float32')
    35:             sh = tf.shape(y_pred)
    36:             vec1 = tf.tensordot(y_pred,arr,axes=[1,0])
    37:             vec2 = tf.tensordot(y_true,arr,axes=[1,0])",tf.convert_to_tensor(arr) where 'arr' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
gokceneraslan/dietnet,https://github.com/gokceneraslan/dietnet,dietnet/io.py,254,"    251:         assert(x_batch.get_shape()[0] == y_batch.get_shape()[0])
    252: 
    253:         return (tf.cast(x_batch, tf.float32),
>>> 254:                 tf.convert_to_tensor(xt, tf.float32),
    255:                 tf.cast(y_batch, tf.float32))
    256: 
    257:     else:",tf.convert_to_tensor(xt) where 'xt' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
gokceneraslan/dietnet,https://github.com/gokceneraslan/dietnet,dietnet/io.py,279,"    276: 
    277: def read_transpose(prefix):
    278:     xt = np.load(_templ['x_t'].format(pref=prefix))
>>> 279:     return tf.convert_to_tensor(xt, tf.float32)
    280: 
    281: 
    282: def preprocess(args):",tf.convert_to_tensor(xt) where 'xt' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
yue-zhongqi/ifsl,https://github.com/yue-zhongqi/ifsl,LEO/model.py,91,"    88:     if self.is_cosine_feature:
    89:       pretrain_mean_filename = ""norm_"" + pretrain_mean_filename
    90:     pretrain_features = np.load(""pretrain/"" + pretrain_mean_filename)  # num_classes * feat_dim
>>> 91:     self.pretrain_features = tf.convert_to_tensor(pretrain_features, dtype=tf.float32)
    92:     if self.normalize_d:
    93:       self.pretrain_features = tf.nn.l2_normalize(self.pretrain_features, axis=-1)
    94:     self.pretrain_features_mean = tf.reduce_mean(self.pretrain_features, axis=0)",tf.convert_to_tensor(pretrain_features) where 'pretrain_features' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
kmsiapps/Semantic-Communications-with-a-Vision-Transformer,https://github.com/kmsiapps/Semantic-Communications-with-a-Vision-Transformer,usrp/server.py,117,"    114:         rcv_iq[:, 1] = rcv_q
    115: 
    116:         # Decode constellations
>>> 117:         rcv_iq = tf.cast(tf.convert_to_tensor(rcv_iq), tf.float32)
    118:         rcv_iq = tf.reshape(rcv_iq, (BATCH_SIZE, -1, 2))
    119:         proposed_result = decoder_network(rcv_iq)
    120:         tf.keras.utils.save_img(f'{TEMP_DIRECTORY}/decoded_image.png', imBatchtoImage(proposed_result))",tf.convert_to_tensor(rcv_iq) where 'rcv_iq' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
stefanradev93/cINN,https://github.com/stefanradev93/cINN,process_models.py,499,"    496:     theta_test = np.load('sim_data/ricker_test500/ricker_theta.npy')
    497: 
    498:     if to_tensor:
>>> 499:         X_test = tf.convert_to_tensor(X_test, dtype=tf.float32)
    500:         theta_test = tf.convert_to_tensor(theta_test, dtype=tf.float32)
    501: 
    502:     return X_test, theta_test",tf.convert_to_tensor(X_test) where 'X_test' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
stefanradev93/cINN,https://github.com/stefanradev93/cINN,process_models.py,500,"    497: 
    498:     if to_tensor:
    499:         X_test = tf.convert_to_tensor(X_test, dtype=tf.float32)
>>> 500:         theta_test = tf.convert_to_tensor(theta_test, dtype=tf.float32)
    501: 
    502:     return X_test, theta_test
    503: ",tf.convert_to_tensor(theta_test) where 'theta_test' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
Abigale001/h2seqrec,https://github.com/Abigale001/h2seqrec,model_total.py,225,"    222:         for i in self.sorted_time_m:
    223:             npy_path = path + str(i) + '.euc.npy'
    224:             load_embs = np.load(npy_path)
>>> 225:             nodes = tf.convert_to_tensor(load_embs, dtype=tf.float32)
    226: 
    227:             edges = NN(input_dim=self.args.emsize,
    228:                        output_dim=self.args.emsize,",tf.convert_to_tensor(load_embs) where 'load_embs' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
Abigale001/h2seqrec,https://github.com/Abigale001/h2seqrec,model_total.py,250,"    247:         for i in self.sorted_time_y:
    248:             npy_path = path + str(i) + '.euc.npy'
    249:             load_embs = np.load(npy_path)
>>> 250:             nodes = tf.convert_to_tensor(load_embs, dtype=tf.float32)
    251: 
    252:             emb_y.append(nodes)
    253: ",tf.convert_to_tensor(load_embs) where 'load_embs' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
Abigale001/h2seqrec,https://github.com/Abigale001/h2seqrec,model_total.py,264,"    261:         for i in self.sorted_time_q:
    262:             npy_path = path + str(i) + '.euc.npy'
    263:             load_embs = np.load(npy_path)
>>> 264:             nodes = tf.convert_to_tensor(load_embs, dtype=tf.float32)
    265: 
    266:             emb_q.append(nodes)
    267: ",tf.convert_to_tensor(load_embs) where 'load_embs' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
weigao-123/PSCAD_Fortran_C_Python-Multi-Program,https://github.com/weigao-123/PSCAD_Fortran_C_Python-Multi-Program,ddpg_main.py,260,"    257:             np.save('episodic_reward.npy', episodic_reward)
    258:             prev_state = np.array([state_1])
    259:             np.save('prev_state.npy', prev_state)
>>> 260:             tf_prev_state = tf.expand_dims(tf.convert_to_tensor(prev_state), 0)
    261:             np.save('tf_prev_state.npy', tf_prev_state)
    262: 
    263:             # Execute action and save it",tf.convert_to_tensor(prev_state) where 'prev_state' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
weigao-123/PSCAD_Fortran_C_Python-Multi-Program,https://github.com/weigao-123/PSCAD_Fortran_C_Python-Multi-Program,ddpg_main.py,394,"    391:         actor_model.load_weights(""./PSCAD_actor/PSCAD_actor"")
    392: 
    393:         prev_state = np.array([state_1])
>>> 394:         tf_prev_state = tf.expand_dims(tf.convert_to_tensor(prev_state), 0)
    395: 
    396:         sampled_actions = tf.squeeze(actor_model(tf_prev_state))
    397:         noise = ou_noise()",tf.convert_to_tensor(prev_state) where 'prev_state' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
wjm41/soapgp,https://github.com/wjm41/soapgp,gpr_soap.py,32,"    29:             super().__init__(active_dims=[0])
    30:             self.var = gpflow.Parameter(1.0, transform=positive())
    31:             self.mag = gpflow.Parameter(1.0, transform=positive())
>>> 32:             self.rem_mat = tf.constant(rem_mat,dtype=tf.float64)
    33:             self.max_rem = rem_mat.max()
    34: 
    35:     def K(self, X, X2=None, presliced=None):",tf.constant(rem_mat) where 'rem_mat' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
MilesZhao/CubicGAN,https://github.com/MilesZhao/CubicGAN,wgan-v2.py,204,"    201: n_discriminator = FLAGS.d_repeat
    202: 
    203: atom_embedding = np.load('data/cubic-elements-features.npy')
>>> 204: atom_embedding = tf.convert_to_tensor(atom_embedding, dtype=tf.float32)
    205: 
    206: d_model = build_discriminator()
    207: g_model = build_generator(n_element,n_spacegroup)",tf.convert_to_tensor(atom_embedding) where 'atom_embedding' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
uhlmanngroup/splinedist,https://github.com/uhlmanngroup/splinedist,splinedist/models/base.py,65,"    62: 
    63:         M = n_params // 2
    64:         grid = np.load(model_path + ""/grid_"" + str(M) + "".npy"")
>>> 65:         grid = tf.convert_to_tensor(grid)
    66:         grid = tf.repeat(grid, tf.shape(y_pred)[0], axis=0)
    67:         c_pred = grid + y_pred
    68: ",tf.convert_to_tensor(grid) where 'grid' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
uhlmanngroup/splinedist,https://github.com/uhlmanngroup/splinedist,splinedist/models/base.py,70,"    67:         c_pred = grid + y_pred
    68: 
    69:         phi = np.load(model_path + ""/phi_"" + str(M) + "".npy"")
>>> 70:         phi = tf.convert_to_tensor(phi)
    71:         SplineContour = sg.SplineCurveVectorized(M, sg.B3(), True, c_pred)
    72:         y_pred = SplineContour.sampleSequential(phi)
    73:         y_pred = tf.reshape(",tf.convert_to_tensor(phi) where 'phi' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
hearbenchmark/hear-baseline,https://github.com/hearbenchmark/hear-baseline,hearbaseline/tf/naive.py,98,"    95:         # https://www.tensorflow.org/api_docs/python/tf/saved_model/load
    96:         model_weights = np.load(model_file_path)
    97:         assert model_weights.shape == model.projection.shape
>>> 98:         model.projection.assign(tf.convert_to_tensor(model_weights, dtype=tf.float32))
    99: 
    100:     return model
    101: ",tf.convert_to_tensor(model_weights) where 'model_weights' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
Shen-Lab/CPAC,https://github.com/Shen-Lab/CPAC,cross_modality_keras/training/main_seq.py,175,"    172: 
    173: # pdb.set_trace()
    174: 
>>> 175: fused_matrix = tf.convert_to_tensor(np.load(data_processed_dir+'fused_matrix.npy'))
    176: 
    177: protein_dev = np.load(data_processed_dir+'protein_dev.npy')
    178: compound_dev_ver = np.load(data_processed_dir+'compound_dev_ver.npy')",tf.convert_to_tensor() wraps np.load(). Loaded data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder instead.
Sanqiang/text_simplification,https://github.com/Sanqiang/text_simplification,model/embedding.py,31,"    28:                 np_emb_complex = np.concatenate((tmp, np_emb_complex), axis=0)
    29:                 np_emb_complex = np_emb_complex[:self.voc_complex.vocab_size()]
    30:                 self.vocab_embs_complex_init_fn = self.emb_complex.assign(
>>> 31:                     tf.convert_to_tensor(np_emb_complex, dtype=tf.float32))
    32:                 print('Init complex embs from %s' % self.model_config.init_vocab_emb_complex)
    33:             return self.emb_complex
    34: ",tf.convert_to_tensor(np_emb_complex) where 'np_emb_complex' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
Sanqiang/text_simplification,https://github.com/Sanqiang/text_simplification,model/embedding.py,51,"    48:                     np_emb_simple = np.concatenate((tmp, np_emb_simple), axis=0)
    49:                     np_emb_simple = np_emb_simple[:self.voc_simple.vocab_size()]
    50:                     self.vocab_embs_simple_init_fn = self.emb_simple.assign(
>>> 51:                         tf.convert_to_tensor(np_emb_simple, dtype=tf.float32))
    52:                     print('Init simple embs from %s' % self.model_config.init_vocab_emb_simple)
    53:                 return self.emb_simple
    54:             else:",tf.convert_to_tensor(np_emb_simple) where 'np_emb_simple' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
Shen-Lab/CPAC,https://github.com/Shen-Lab/CPAC,cross_modality_keras/training/main_concat.py,102,"    99: 
    100: # pdb.set_trace()
    101: 
>>> 102: fused_matrix = tf.convert_to_tensor(np.load(data_processed_dir+'fused_matrix.npy'))
    103: 
    104: protein_dev = np.load(data_processed_dir+'protein_dev.npy')
    105: compound_dev_ver = np.load(data_processed_dir+'compound_dev_ver.npy')",tf.convert_to_tensor() wraps np.load(). Loaded data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder instead.
Shen-Lab/CPAC,https://github.com/Shen-Lab/CPAC,cross_modality_keras/training/main_crossInteraction.py,102,"    99: 
    100: # pdb.set_trace()
    101: 
>>> 102: fused_matrix = tf.convert_to_tensor(np.load(data_processed_dir+'fused_matrix.npy'))
    103: 
    104: protein_dev = np.load(data_processed_dir+'protein_dev.npy')
    105: compound_dev_ver = np.load(data_processed_dir+'compound_dev_ver.npy')",tf.convert_to_tensor() wraps np.load(). Loaded data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder instead.
hearbenchmark/hear2021-submitted-models,https://github.com/hearbenchmark/hear2021-submitted-models,mirror/amaai-lab-w2v2-ddsp/wav2vec2_ddsp/tf/naive.py,98,"    95:         # https://www.tensorflow.org/api_docs/python/tf/saved_model/load
    96:         model_weights = np.load(model_file_path)
    97:         assert model_weights.shape == model.projection.shape
>>> 98:         model.projection.assign(tf.convert_to_tensor(model_weights, dtype=tf.float32))
    99: 
    100:     return model
    101: ",tf.convert_to_tensor(model_weights) where 'model_weights' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
DeRafael/CAFE,https://github.com/DeRafael/CAFE,triple_shot.py,69,"    66:             # if pretrained just load
    67:             dummy_middle_output_gradient = []
    68:             for worker_index in range(number_of_workers):
>>> 69:                 temp_middle_output_gradient = tf.convert_to_tensor(np.load(
    70:                     'dummy_middle_output_gradient_' + str(worker_index) + '.npy'))
    71:                 dummy_middle_output_gradient.append(temp_middle_output_gradient)
    72:         else:",tf.convert_to_tensor() wraps np.load(). Loaded data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder instead.
DeRafael/CAFE,https://github.com/DeRafael/CAFE,triple_shot.py,81,"    78:             # load middle input
    79:             dummy_middle_input = []
    80:             for worker_index in range(number_of_workers):
>>> 81:                 temp_middle_input = tf.convert_to_tensor(np.load('dummy_middle_input_' + str(worker_index) + '.npy'))
    82:                 dummy_middle_input.append(temp_middle_input)
    83:         else:
    84:             dummy_middle_input = cafe_middle_input(real_data, real_labels, local_net, Server,",tf.convert_to_tensor() wraps np.load(). Loaded data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder instead.
katbailey/factorizer,https://github.com/katbailey/factorizer,factorizer.py,142,"    139: # Runs the factorizer for the given number of iterations and with the given
    140: # regularization parameter to learn item bias on top of provided user bias.
    141: def learn_item_bias_from_fixed_user_bias(ratings_tr, ratings_val, user_bias, num_items, lda, global_mean, max_iter):
>>> 142:     W = tf.concat(1, [tf.convert_to_tensor(user_bias, dtype=float32, name=""user_bias""), tf.ones((user_bias.shape[0],1), dtype=float32, name=""item_bias_ones"")])
    143:     H = tf.Variable(tf.truncated_normal([1, num_items], stddev=0.02, mean=0), name=""items"")
    144:     H_with_user_bias = tf.concat(0, [tf.ones((1, num_items), name=""user_bias_ones"", dtype=float32), H])
    145:     regularizer = tf.mul(tf.reduce_sum(tf.square(H)), lda, name=""regularize"")",tf.convert_to_tensor(user_bias) where 'user_bias' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
katbailey/factorizer,https://github.com/katbailey/factorizer,factorizer.py,170,"    167: 
    168:     # To the user matrix we add a bias column holding the bias of each user,
    169:     # and another column of 1s to multiply the item bias by.
>>> 170:     W_plus_bias = tf.concat(1, [W, tf.convert_to_tensor(user_bias, dtype=float32, name=""user_bias""), tf.ones((num_users,1), dtype=float32, name=""item_bias_ones"")])
    171:     # To the item matrix we add a row of 1s to multiply the user bias by, and
    172:     # a bias row holding the bias of each item.
    173:     H_plus_bias = tf.concat(0, [H, tf.ones((1, num_items), name=""user_bias_ones"", dtype=float32), tf.convert_to_tensor(item_bias, dtype=float32, name=""item_bias"")])",tf.convert_to_tensor(user_bias) where 'user_bias' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
katbailey/factorizer,https://github.com/katbailey/factorizer,factorizer.py,173,"    170:     W_plus_bias = tf.concat(1, [W, tf.convert_to_tensor(user_bias, dtype=float32, name=""user_bias""), tf.ones((num_users,1), dtype=float32, name=""item_bias_ones"")])
    171:     # To the item matrix we add a row of 1s to multiply the user bias by, and
    172:     # a bias row holding the bias of each item.
>>> 173:     H_plus_bias = tf.concat(0, [H, tf.ones((1, num_items), name=""user_bias_ones"", dtype=float32), tf.convert_to_tensor(item_bias, dtype=float32, name=""item_bias"")])
    174:     regularizer = tf.mul(tf.add(tf.reduce_sum(tf.square(W)), tf.reduce_sum(tf.square(H))), lda, name=""regularize"")
    175:     return W_plus_bias, H_plus_bias, regularizer
    176: ",tf.convert_to_tensor(item_bias) where 'item_bias' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
computational-imaging/opticalCNN,https://github.com/computational-imaging/opticalCNN,phasemask_model.py,124,"    121:         image = tf.squeeze(image, 0)
    122: 
    123:         convolved_image = tf.expand_dims(image, 0)
>>> 124:         psf = tf.convert_to_tensor(np.load('maskopt/opticalcorrelator_w-conv1.npy'), tf.float32)
    125:         psf /= tf.reduce_sum(psf)
    126:         optics.attach_img('gt_psf', tf.expand_dims(tf.expand_dims(tf.squeeze(psf), 0), -1))
    127:         ",tf.convert_to_tensor() wraps np.load(). Loaded data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder instead.
PaulJoshi/Gestify,https://github.com/PaulJoshi/Gestify,Tensorflow/models/official/vision/detection/modeling/architecture/heads.py,686,"    683:     if self._shape_prior_path:
    684:       # Priors are loaded into shape [mask_num_classes, num_clusters, 32, 32].
    685:       priors = np.load(tf.io.gfile.GFile(self._shape_prior_path, 'rb'))
>>> 686:       priors = tf.convert_to_tensor(priors, dtype=tf.float32)
    687:       self._num_clusters = priors.get_shape().as_list()[1]
    688:     else:
    689:       # If prior path does not exist, do not use priors, i.e., pirors equal to",tf.convert_to_tensor(priors) where 'priors' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
wjm41/soapgp,https://github.com/wjm41/soapgp,ecfp/gpr_ecfp.py,95,"    92:             #rem_mat = np.load('/rds-d2/user/wjm41/hpc-work/kernels/ecfp/'+task+'_'+str(bits)+'.npy')
    93:         
    94:             rem_diag = tf.constant(np.diag(rem_mat),dtype=tf.float64)
>>> 95:             rem_mat = tf.constant(rem_mat,dtype=tf.float64)
    96:         
    97:             from gpflow.utilities import positive
    98:             class Matern32_rem(gpflow.kernels.Kernel):",tf.constant(rem_mat) where 'rem_mat' holds file-loaded data. Entire dataset embedded permanently in graph. Use tf.data.Dataset or tf.placeholder + feed_dict.
YanshiShield/YanshiShield,https://github.com/YanshiShield/YanshiShield,neursafe_fl/python/libs/loss/tensorflow/feddc.py,37,"    34:     if np_array:
    35:         return np.load(file_name, allow_pickle=True)
    36: 
>>> 37:     return tf.convert_to_tensor(np.load(file_name, allow_pickle=True))
    38: 
    39: 
    40: def _write_data(file_name, data):",tf.convert_to_tensor() wraps np.load(). Loaded data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder instead.
akloss/differentiable_filters,https://github.com/akloss/differentiable_filters,differentiable_filters/contexts/paper_pushing.py,2109,"    2106:         path = os.path.join(path, 'resources', 'plane_image.npy')
    2107: 
    2108:         self.plane_depth = \
>>> 2109:             tf.convert_to_tensor(np.load(path))[None, :, :, None]
    2110:         self.plane_depth = tf.tile(self.plane_depth,
    2111:                                    [self.batch_size, 1, 1, 1])
    2112: ",tf.convert_to_tensor() wraps np.load(). Loaded data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder instead.
akloss/differentiable_filters,https://github.com/akloss/differentiable_filters,differentiable_filters/contexts/paper_pushing.py,2257,"    2254:         path = os.path.join(path, 'resources', 'plane_image.npy')
    2255: 
    2256:         self.plane_depth = \
>>> 2257:             tf.convert_to_tensor(np.load(path))[None, :, :, None]
    2258:         self.plane_depth = tf.tile(self.plane_depth,
    2259:                                    [self.batch_size, 1, 1, 1])
    2260: ",tf.convert_to_tensor() wraps np.load(). Loaded data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder instead.
matteo-ronchetti/torch-radon,https://github.com/matteo-ronchetti/torch-radon,benchmarks/pyronn/bench.py,148,"    145: 
    146: # Place phantom on the GPU
    147: with tf.device('/GPU:0'):
>>> 148:     phantom = tf.convert_to_tensor(phantom, dtype=tf.float32)
    149: 
    150: gpu_name = get_gpu_name()
    151: print(f""Running benchmarks on {gpu_name}"")",tf.convert_to_tensor(phantom) where 'phantom' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
pedrolarben/TimeSeriesForecasting-DeepLearning,https://github.com/pedrolarben/TimeSeriesForecasting-DeepLearning,experiments/main.py,159,"    156:     x_train, y_train, x_test, y_test, y_test_denorm, norm_params = read_data(
    157:         dataset_path, normalization_method, past_history_factor
    158:     )
>>> 159:     x_train = tf.convert_to_tensor(x_train)
    160:     y_train = tf.convert_to_tensor(y_train)
    161:     x_test = tf.convert_to_tensor(x_test)
    162:     y_test = tf.convert_to_tensor(y_test)",tf.convert_to_tensor(x_train) where 'x_train' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
pedrolarben/TimeSeriesForecasting-DeepLearning,https://github.com/pedrolarben/TimeSeriesForecasting-DeepLearning,experiments/main.py,160,"    157:         dataset_path, normalization_method, past_history_factor
    158:     )
    159:     x_train = tf.convert_to_tensor(x_train)
>>> 160:     y_train = tf.convert_to_tensor(y_train)
    161:     x_test = tf.convert_to_tensor(x_test)
    162:     y_test = tf.convert_to_tensor(y_test)
    163:     y_test_denorm = tf.convert_to_tensor(y_test_denorm)",tf.convert_to_tensor(y_train) where 'y_train' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
pedrolarben/TimeSeriesForecasting-DeepLearning,https://github.com/pedrolarben/TimeSeriesForecasting-DeepLearning,experiments/main.py,161,"    158:     )
    159:     x_train = tf.convert_to_tensor(x_train)
    160:     y_train = tf.convert_to_tensor(y_train)
>>> 161:     x_test = tf.convert_to_tensor(x_test)
    162:     y_test = tf.convert_to_tensor(y_test)
    163:     y_test_denorm = tf.convert_to_tensor(y_test_denorm)
    164: ",tf.convert_to_tensor(x_test) where 'x_test' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
pedrolarben/TimeSeriesForecasting-DeepLearning,https://github.com/pedrolarben/TimeSeriesForecasting-DeepLearning,experiments/main.py,162,"    159:     x_train = tf.convert_to_tensor(x_train)
    160:     y_train = tf.convert_to_tensor(y_train)
    161:     x_test = tf.convert_to_tensor(x_test)
>>> 162:     y_test = tf.convert_to_tensor(y_test)
    163:     y_test_denorm = tf.convert_to_tensor(y_test_denorm)
    164: 
    165:     forecast_horizon = y_test.shape[1]",tf.convert_to_tensor(y_test) where 'y_test' holds file-loaded data. Data becomes permanent graph constant. Use tf.data.Dataset or tf.placeholder.
