repository,repo_url,file_path,line_number,code_snippet,explanation
SuoLab-GZLab/TCREpitopeBenchmark,https://github.com/SuoLab-GZLab/TCREpitopeBenchmark,DeepTCRABVJ/DeepTCR/functions/utils_s.py,667,"    665:         fn = lambda obj: subsample_fn(obj,subsample,subsample_by_freq)
    666: 
>>> 667:     for vars in get_batches(set, batch_size=batch_size, random=random):
    668:         if subsample is None:
    669:             var_idx = np.where(np.isin(self.sample_id, vars[0]))[0]",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
SuoLab-GZLab/TCREpitopeBenchmark,https://github.com/SuoLab-GZLab/TCREpitopeBenchmark,DeepTCRABVJ/DeepTCR/functions/utils_s.py,788,"    786:     beta_indices_list = []
    787:     Vars = [self.X_Seq_alpha, self.X_Seq_beta]
>>> 788:     for vars in get_batches(Vars, batch_size=batch_size, random=False):
    789:         feed_dict = {}
    790:         if self.use_alpha is True:",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
SuoLab-GZLab/TCREpitopeBenchmark,https://github.com/SuoLab-GZLab/TCREpitopeBenchmark,DeepTCRABVJ/DeepTCR/functions/utils_s.py,818,"    816:     freq = np.ones_like(self.freq)
    817:     idx = []
>>> 818:     for vars in get_batches(self.test, batch_size=batch_size, random=False):
    819:         var_idx = np.where(np.isin(self.sample_id, vars[0]))[0]
    820:         OH = OneHotEncoder(categories='auto')",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
SuoLab-GZLab/TCREpitopeBenchmark,https://github.com/SuoLab-GZLab/TCREpitopeBenchmark,DeepTCRABVJ/DeepTCR/functions/utils_s.py,865,"    863:     Features = []
    864:     Features_Base = []
>>> 865:     for vars in get_batches(Vars, batch_size=batch_size, random=False):
    866:         feed_dict = {}
    867:         if self.use_alpha is True:",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
SuoLab-GZLab/TCREpitopeBenchmark,https://github.com/SuoLab-GZLab/TCREpitopeBenchmark,DeepTCRABVJ/DeepTCR/functions/utils_s.py,901,"    899:             self.v_alpha_num,self.v_alpha_num,self.hla_data_seq_num]
    900:     Weights = []
>>> 901:     for vars in get_batches(Vars, batch_size=batch_size, random=False):
    902:         feed_dict = {}
    903:         if self.use_alpha is True:",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
SuoLab-GZLab/TCREpitopeBenchmark,https://github.com/SuoLab-GZLab/TCREpitopeBenchmark,DeepTCRABVJ/DeepTCR/functions/utils_s.py,937,"    935:     freq = np.ones_like(self.freq)
    936:     idx = []
>>> 937:     for vars in get_batches(self.test, batch_size=batch_size, random=False):
    938:         var_idx = np.where(np.isin(self.sample_id, vars[0]))[0]
    939:         OH = OneHotEncoder(categories='auto')",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
SuoLab-GZLab/TCREpitopeBenchmark,https://github.com/SuoLab-GZLab/TCREpitopeBenchmark,DeepTCRABVJ/DeepTCR/functions/utils_s.py,983,"    981:     Var_IDX = []
    982:     total_seq = 0
>>> 983:     for vars in get_batches(set, batch_size=batch_size, random=False):
    984:         var_idx = np.where(np.isin(self.sample_id, vars[0]))[0]
    985:         total_seq += len(var_idx)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
SuoLab-GZLab/TCREpitopeBenchmark,https://github.com/SuoLab-GZLab/TCREpitopeBenchmark,DeepTCRABVJ/DeepTCR/functions/utils_s.py,1082,"    1080:                 v_alpha_num, j_alpha_num,hla_data_seq_num]
    1081: 
>>> 1082:         for vars in get_batches(Vars, batch_size=batch_size):
    1083:             feed_dict = {}
    1084:             if self.use_alpha is True:",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
sh4174/3DStyleGAN,https://github.com/sh4174/3DStyleGAN,dnnlib/tflib/tfutil.py,185,"    183: 
    184:     # Create session.
>>> 185:     session = tf.compat.v1.Session(config=config_proto)
    186:     if force_as_default:
    187:         # pylint: disable=protected-access",TF Session assigned without .close() or context manager. GPU memory is never released.
pereira-gha/activefire,https://github.com/pereira-gha/activefire,src/train/voting/unet_64f_2conv_10c/inference.py,74,"    72:     config = tf.compat.v1.ConfigProto()
    73:     config.gpu_options.allow_growth = True
>>> 74:     sess = tf.compat.v1.Session(config=config)
    75:     K.set_session(sess)
    76:     np.random.bit_generator = np.random._bit_generator",TF Session assigned without .close() or context manager. GPU memory is never released.
pnbao/deep-photo-enhance,https://github.com/pnbao/deep-photo-enhance,LPGAN/TF_HDR.py,35,"    33: sess_config = tf.compat.v1.ConfigProto(log_device_placement=False)
    34: sess_config.gpu_options.allow_growth = True
>>> 35: sess = tf.compat.v1.Session(config=sess_config)
    36: sess.run(tf.compat.v1.global_variables_initializer())
    37: sess.run(tf.compat.v1.local_variables_initializer())",TF Session assigned without .close() or context manager. GPU memory is never released.
pnbao/deep-photo-enhance,https://github.com/pnbao/deep-photo-enhance,LPGAN/TF_HDR.py,132,"    130:     #sess.run(tf.compat.v1.global_variables_initializer())
    131: 
>>> 132:     for y in range(padrf, h+padrf, patch):
    133:         x_list = []
    134:         for x in range(padrf, w+padrf, patch):",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
pnbao/deep-photo-enhance,https://github.com/pnbao/deep-photo-enhance,LPGAN/TF_HDR.py,134,"    132:     for y in range(padrf, h+padrf, patch):
    133:         x_list = []
>>> 134:         for x in range(padrf, w+padrf, patch):
    135:             crop_img = input_img[None, y-padrf:y+padrf+patch, x-padrf:x+padrf+patch, :]
    136:             dict_d = [crop_img, gfeature, rate]",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
manuellange/DLD,https://github.com/manuellange/DLD,cnn/misc.py,444,"    442:     pairwise_distance = pairwise(sess)
    443: 
>>> 444:     for model_path in model_paths:
    445:         # get global step
    446:         real_path = get_checkpoint_path(model_path)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
manuellange/DLD,https://github.com/manuellange/DLD,cnn/misc.py,463,"    461:         roc_data = []
    462: 
>>> 463:         for batch_n in range(config.batch_num):
    464:             # test the batch
    465:             (emb, heights, labels, left,",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
aianaconda/TensorFlow2x_Engineering_Implementation,https://github.com/aianaconda/TensorFlow2x_Engineering_Implementation,code/代码8-9  使用deblur模型.py,61,"    59: config.gpu_options.allow_growth = True
    60: config.gpu_options.per_process_gpu_memory_fraction = 0.5
>>> 61: sess = tf.compat.v1.Session(config=config)#建立session
    62: sess.run( iterator.initializer )
    63: ii= 0",TF Session assigned without .close() or context manager. GPU memory is never released.
aianaconda/TensorFlow2x_Engineering_Implementation,https://github.com/aianaconda/TensorFlow2x_Engineering_Implementation,code/代码8-9  使用deblur模型.py,64,"    62: sess.run( iterator.initializer )
    63: ii= 0
>>> 64: while True:
    65:     try:#获取一批次的数据
    66:         (x_test,y_test) = sess.run(datatensor)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
mlcommons/training_results_v2.0,https://github.com/mlcommons/training_results_v2.0,Intel-HabanaLabs/benchmarks/resnet/implementations/TensorFlow/computer_vision/Resnets/resnet_keras/resnet_runnable.py,274,"    272:     def step_fn_modeling():
    273:       if self.flags_obj.modeling:
>>> 274:         sess = tf.compat.v1.Session()
    275:         # pbtxt generation
    276:         tf.io.write_graph(sess.graph.as_graph_def(add_shapes=True), self.flags_obj.model_dir, 'graph.pbtxt')",TF Session assigned without .close() or context manager. GPU memory is never released.
harrywang/tutorial-buffet,https://github.com/harrywang/tutorial-buffet,ml/clearml/tensorflow/tensorboard_pr_curve.py,231,"    229:     writer = tf.compat.v1.summary.FileWriter(events_directory, sess.graph)
    230: 
>>> 231:     for step in xrange(steps):
    232:         feed_dict = {
    233:             iteration: step,",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
aianaconda/TensorFlow2x_Engineering_Implementation,https://github.com/aianaconda/TensorFlow2x_Engineering_Implementation,code/代码3-2  在静态图中使用动态图.py,74,"    72: 
    73:     # 向模型输入数据
>>> 74:     while global_step.eval()/len(train_X) < training_epochs:
    75:         step = int( global_step.eval()/len(train_X) )
    76:         for (x, y) in zip(train_X, train_Y):",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
aianaconda/TensorFlow2x_Engineering_Implementation,https://github.com/aianaconda/TensorFlow2x_Engineering_Implementation,code/代码3-2  在静态图中使用动态图.py,76,"    74:     while global_step.eval()/len(train_X) < training_epochs:
    75:         step = int( global_step.eval()/len(train_X) )
>>> 76:         for (x, y) in zip(train_X, train_Y):
    77:             sess.run(optimizer, feed_dict={X: x, Y: y})
    78: ",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
Fisher87/ai_explore,https://github.com/Fisher87/ai_explore,nlp_explore/task/main.py,91,"    89:                                        log_device_placement=False)
    90: with tf.Graph().as_default():
>>> 91:     sess = tf.compat.v1.Session(config=sess_config)
    92:     # sess = tfdbg.LocalCLIDebugWrapperSession(sess)
    93:     with sess.as_default():",TF Session assigned without .close() or context manager. GPU memory is never released.
zhendong3wang/learning-time-series-counterfactuals,https://github.com/zhendong3wang/learning-time-series-counterfactuals,src/gc_latentcf_search.py,33,"    31: config = tf.compat.v1.ConfigProto()
    32: config.gpu_options.allow_growth = True
>>> 33: session = tf.compat.v1.Session(config=config)
    34: 
    35: ",TF Session assigned without .close() or context manager. GPU memory is never released.
zhendong3wang/learning-time-series-counterfactuals,https://github.com/zhendong3wang/learning-time-series-counterfactuals,src/gc_latentcf_search.py,120,"    118:     skf = StratifiedKFold(n_splits=5, shuffle=True, random_state=RANDOM_STATE)
    119:     fold_idx = 0
>>> 120:     for train_index, test_index in skf.split(X, y_copy):
    121:         X_train, X_test = X[train_index], X[test_index]
    122:         y_train, y_test = y_copy[train_index], y_copy[test_index]",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
kabbas570/Dog-Noseprint-Recognition-and-Localization-,https://github.com/kabbas570/Dog-Noseprint-Recognition-and-Localization-,Visitation of Activation Map/grad_cam.py,11,"    9: config.gpu_options.allow_growth = True  # dynamically grow the memory used on the GPU
    10: config.log_device_placement = True  # to log device placement (on which device the operation ran)
>>> 11: sess = tf.compat.v1.Session(config=config)
    12: set_session(sess)
    13: from tensorflow.keras import optimizers",TF Session assigned without .close() or context manager. GPU memory is never released.
mlsys-seo/ooo-backprop,https://github.com/mlsys-seo/ooo-backprop,tensorflow/tensorflow/python/client/session_benchmark.py,60,"    58:       with session.Session(target) as sess:
    59:         sess.run(no_op, feed_dict={p: feed_val})  # Warm-up run.
>>> 60:         for _ in xrange(iters):
    61:           start_time = time.time()
    62:           sess.run(no_op, feed_dict={p: feed_val})",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
mlsys-seo/ooo-backprop,https://github.com/mlsys-seo/ooo-backprop,tensorflow/tensorflow/python/client/session_benchmark.py,88,"    86:         sess.run(v.initializer)
    87:         sess.run(v)  # Warm-up run.
>>> 88:         for _ in xrange(iters):
    89:           start_time = time.time()
    90:           sess.run(v)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
mlsys-seo/ooo-backprop,https://github.com/mlsys-seo/ooo-backprop,tensorflow/tensorflow/python/client/session_benchmark.py,143,"    141:         sess.run(v.initializer)
    142:         sess.run(v.op)  # Warm-up run.
>>> 143:         for _ in xrange(iters):
    144:           start_time = time.time()
    145:           sess.run(v.op)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
ignavierng/notears-tensorflow,https://github.com/ignavierng/notears-tensorflow,src/models/notears.py,28,"    26: 
    27:     def _init_session(self):
>>> 28:         self.sess = tf.compat.v1.Session(config=tf.compat.v1.ConfigProto(
    29:             gpu_options=tf.compat.v1.GPUOptions(
    30:                 per_process_gpu_memory_fraction=0.5,",TF Session assigned without .close() or context manager. GPU memory is never released.
WenJinfeng/FaaSLight,https://github.com/WenJinfeng/FaaSLight,Modified FaaS applications/App12/tensorflow_estimator/python/estimator/estimator.py,631,"    629:                 config=self._session_config),
    630:             hooks=all_hooks) as mon_sess:
>>> 631:           while not mon_sess.should_stop():
    632:             preds_evaluated = mon_sess.run(predictions)
    633:             if not yield_single_examples:",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
WenJinfeng/FaaSLight,https://github.com/WenJinfeng/FaaSLight,Modified FaaS applications/App12/tensorflow_estimator/python/estimator/estimator.py,1375,"    1373:       loss = None
    1374:       current_step = 0
>>> 1375:       while not mon_sess.should_stop():
    1376:         current_step += 1
    1377:         # just as keras(https://github.com/tensorflow/tensorflow/blob/v2.4.1/tensorflow/python/keras/engine/training.py#L1093),",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
WenJinfeng/FaaSLight,https://github.com/WenJinfeng/FaaSLight,Modified FaaS applications/App12/tensorflow_estimator/python/estimator/estimator.py,1518,"    1516:       loss = None
    1517:       current_step = 0
>>> 1518:       while not mon_sess.should_stop():
    1519:         current_step += 1
    1520:         # just as keras(https://github.com/tensorflow/tensorflow/blob/v2.4.1/tensorflow/python/keras/engine/training.py#L1093),",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
paras2612/CauseBox,https://github.com/paras2612/CauseBox,SITE/site_net_train.py,156,"    154: 
    155:     ''' Train for multiple iterations '''
>>> 156:     for i in range(FLAGS.iterations):
    157: 
    158:         ''' Fetch sample '''",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
paras2612/CauseBox,https://github.com/paras2612/CauseBox,SITE/site_net_train.py,397,"    395: 
    396:     ''' Run for all repeated experiments '''
>>> 397:     for i_exp in range(1,n_experiments+1):
    398:         print('Training on experiment %d/%d...' % (i_exp, n_experiments))
    399:         print(""*"" * 100)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
aianaconda/TensorFlow_Engineering_Implementation,https://github.com/aianaconda/TensorFlow_Engineering_Implementation,tf2code/Chapter10/code10.3/code10-6-trainattgan-TF2.py,289,"    287:     it_per_epoch = len(tr_data) // (batch_size * (n_d + 1))
    288:     max_it = epoch * it_per_epoch
>>> 289:     for it in range(sess.run(it_cnt), max_it):
    290:         start_time = time.time()
    291:         sess.run(update_cnt)#更新计数器",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
aianaconda/TensorFlow_Engineering_Implementation,https://github.com/aianaconda/TensorFlow_Engineering_Implementation,tf2code/Chapter10/code10.3/code10-6-trainattgan-TF2.py,301,"    299: 
    300:         #训练判别器
>>> 301:         for i in range(n_d):
    302:             d_summary_opt, _ = sess.run([d_summary, d_step], feed_dict={lr: lr_ipt})
    303:         summary_writer.add_summary(d_summary_opt, it)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
aianaconda/TensorFlow_Engineering_Implementation,https://github.com/aianaconda/TensorFlow_Engineering_Implementation,tf2code/Chapter10/code10.3/code10-6-trainattgan-TF2.py,321,"    319:         if (it + 1) % 100 == 0:
    320:             x_sample_opt_list = [xa_sample_ipt, np.full((n_sample, img_size, img_size // 10, 3), -1.0)]
>>> 321:             for i, b_sample_ipt in enumerate(b_sample_ipt_list):
    322:                 _b_sample_ipt = (b_sample_ipt * 2 - 1) * thres_int#标签预处理
    323:                 if i > 0:   ##将需要变化的那列属性值域调成[-1，1]当 i为 0时，是原始标签",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
mlcommons/training_results_v2.0,https://github.com/mlcommons/training_results_v2.0,Intel-HabanaLabs/benchmarks/resnet/implementations/HLS-Gaudi2/TensorFlow/computer_vision/Resnets/resnet_keras/resnet_runnable.py,274,"    272:     def step_fn_modeling():
    273:       if self.flags_obj.modeling:
>>> 274:         sess = tf.compat.v1.Session()
    275:         # pbtxt generation
    276:         tf.io.write_graph(sess.graph.as_graph_def(add_shapes=True), self.flags_obj.model_dir, 'graph.pbtxt')",TF Session assigned without .close() or context manager. GPU memory is never released.
JelixLi/Tetris,https://github.com/JelixLi/Tetris,tensorflow/tensorflow/python/client/session_benchmark.py,60,"    58:       with session.Session(target) as sess:
    59:         sess.run(no_op, feed_dict={p: feed_val})  # Warm-up run.
>>> 60:         for _ in xrange(iters):
    61:           start_time = time.time()
    62:           sess.run(no_op, feed_dict={p: feed_val})",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
JelixLi/Tetris,https://github.com/JelixLi/Tetris,tensorflow/tensorflow/python/client/session_benchmark.py,88,"    86:         sess.run(v.initializer)
    87:         sess.run(v)  # Warm-up run.
>>> 88:         for _ in xrange(iters):
    89:           start_time = time.time()
    90:           sess.run(v)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
JelixLi/Tetris,https://github.com/JelixLi/Tetris,tensorflow/tensorflow/python/client/session_benchmark.py,143,"    141:         sess.run(v.initializer)
    142:         sess.run(v.op)  # Warm-up run.
>>> 143:         for _ in xrange(iters):
    144:           start_time = time.time()
    145:           sess.run(v.op)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
nntrainer/nntrainer,https://github.com/nntrainer/nntrainer,Applications/MNIST/Tensorflow/Training_Keras.py,105,"    103:         inputs = tf.compat.v1.placeholder(tf.float32, [None, 28,28,1], name=""input_X"")
    104:         labels = tf.compat.v1.placeholder(tf.float32, [None, 10], name = ""label"")
>>> 105:         sess=tf.compat.v1.Session()
    106: 
    107:         tf_logit = model(inputs, training=True)",TF Session assigned without .close() or context manager. GPU memory is never released.
nntrainer/nntrainer,https://github.com/nntrainer/nntrainer,Applications/MNIST/Tensorflow/Training_Keras.py,130,"    128:         save(""model.bin"", model.get_weights()[5])
    129: 
>>> 130:         for i in range(0, num_epoch):
    131:             count = 0
    132:             loss = 0;",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
nntrainer/nntrainer,https://github.com/nntrainer/nntrainer,Applications/MNIST/Tensorflow/Training_Keras.py,133,"    131:             count = 0
    132:             loss = 0;
>>> 133:             for x, y in datagen(InVec, InLabel, batch_size):
    134:                 feed_dict = {inputs: x, labels: y}
    135:                 tf_out = sess.run(var_to_run, feed_dict = feed_dict)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
nntrainer/nntrainer,https://github.com/nntrainer/nntrainer,Applications/MNIST/Tensorflow/Training_Keras.py,147,"    145:             accuracy = 0;
    146:             loss = 0;
>>> 147:             for x, y in datagen(ValVec, ValLabel, batch_size):
    148:                 feed_dict = {inputs: x, labels: y}
    149:                 infer_out = sess.run(infer_to_run, feed_dict = feed_dict)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
gradbench/gradbench,https://github.com/gradbench/gradbench,python/gradbench/gradbench/tools/tensorflow/ba.py,44,"    42:             self.prepare_operations()
    43: 
>>> 44:         self.session = tf.compat.v1.Session(graph=graph)
    45:         self.first_running()
    46: ",TF Session assigned without .close() or context manager. GPU memory is never released.
youxch/Inverse-design-of-metasurfaces,https://github.com/youxch/Inverse-design-of-metasurfaces,VAE_CNN_300_samples.py,9,"    7: config.gpu_options.per_process_gpu_memory_fraction = 0.3  # 程序最多只能占用指定gpu5%的显存
    8: config.gpu_options.allow_growth = True      #程序按需申请内存
>>> 9: sess = tf.compat.v1.Session(config=config)
    10: from keras.layers import Input, Dense, Lambda
    11: from keras.models import Model, Sequential",TF Session assigned without .close() or context manager. GPU memory is never released.
youxch/Inverse-design-of-metasurfaces,https://github.com/youxch/Inverse-design-of-metasurfaces,VAE_CNN_300_samples.py,68,"    66: 
    67: ###### encoder网络 ###########
>>> 68: encoder = Sequential(name='encoder')
    69: encoder.add(keras.layers.Reshape([12, 12, 1]))
    70: encoder.add(keras.layers.Conv2D(32, (3, 3), activation='selu', padding='same',",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
youxch/Inverse-design-of-metasurfaces,https://github.com/youxch/Inverse-design-of-metasurfaces,VAE_CNN_300_samples.py,103,"    101: ######### predictor网络 #########
    102: predictor_input = Input(shape=(mean_dims,), name='predictor_input')
>>> 103: predictor = Sequential(name='predictor')
    104: predictor.add(Dense(500, activation='relu',
    105:                     kernel_initializer=keras.initializers.he_normal(seed=5),",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
youxch/Inverse-design-of-metasurfaces,https://github.com/youxch/Inverse-design-of-metasurfaces,VAE_CNN_300_samples.py,135,"    133: ###### decoder网络 ############
    134: decoder_input = Input(shape=(latent_dims,), name='decoder_input')
>>> 135: decoder = Sequential(name='decoder')
    136: decoder.add(Dense(128, activation='selu'))
    137: decoder.add(Dense(6*6*32, activation='selu'))",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
niciBume/Cat_Prey_Analyzer,https://github.com/niciBume/Cat_Prey_Analyzer,model_stages.py,69,"    67:                 tf.import_graph_def(od_graph_def, name='')
    68: 
>>> 69:             sess = tf.compat.v1.Session(graph=detection_graph)
    70: 
    71:         # Define input and output tensors (i.e. data) for the object detection classifier",TF Session assigned without .close() or context manager. GPU memory is never released.
tsinghua-fib-lab/Traffic-Benchmark,https://github.com/tsinghua-fib-lab/Traffic-Benchmark,methods/GMAN/BJ500/train.py,107,"    105: wait = 0
    106: val_loss_min = np.inf
>>> 107: for epoch in range(args.max_epoch):
    108:     if wait >= args.patience:
    109:         utils.log_string(log, 'early stop at epoch: %04d' % (epoch))",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
tsinghua-fib-lab/Traffic-Benchmark,https://github.com/tsinghua-fib-lab/Traffic-Benchmark,methods/GMAN/BJ500/train.py,120,"    118:     train_loss = 0
    119:     num_batch = math.ceil(num_train / args.batch_size)
>>> 120:     for batch_idx in range(num_batch):
    121:         start_idx = batch_idx * args.batch_size
    122:         end_idx = min(num_train, (batch_idx + 1) * args.batch_size)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
tsinghua-fib-lab/Traffic-Benchmark,https://github.com/tsinghua-fib-lab/Traffic-Benchmark,methods/GMAN/BJ500/train.py,136,"    134:     val_loss = 0
    135:     num_batch = math.ceil(num_val / args.batch_size)
>>> 136:     for batch_idx in range(num_batch):
    137:         start_idx = batch_idx * args.batch_size
    138:         end_idx = min(num_val, (batch_idx + 1) * args.batch_size)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
tsinghua-fib-lab/Traffic-Benchmark,https://github.com/tsinghua-fib-lab/Traffic-Benchmark,methods/GMAN/BJ500/train.py,176,"    174: trainPred = []
    175: num_batch = math.ceil(num_train / args.batch_size)
>>> 176: for batch_idx in range(num_batch):
    177:     start_idx = batch_idx * args.batch_size
    178:     end_idx = min(num_train, (batch_idx + 1) * args.batch_size)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
tsinghua-fib-lab/Traffic-Benchmark,https://github.com/tsinghua-fib-lab/Traffic-Benchmark,methods/GMAN/BJ500/train.py,188,"    186: valPred = []
    187: num_batch = math.ceil(num_val / args.batch_size)
>>> 188: for batch_idx in range(num_batch):
    189:     start_idx = batch_idx * args.batch_size
    190:     end_idx = min(num_val, (batch_idx + 1) * args.batch_size)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
tsinghua-fib-lab/Traffic-Benchmark,https://github.com/tsinghua-fib-lab/Traffic-Benchmark,methods/GMAN/BJ500/train.py,201,"    199: num_batch = math.ceil(num_test / args.batch_size)
    200: start_test = time.time()
>>> 201: for batch_idx in range(num_batch):
    202:     start_idx = batch_idx * args.batch_size
    203:     end_idx = min(num_test, (batch_idx + 1) * args.batch_size)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
chenghuige/pikachu2,https://github.com/chenghuige/pikachu2,utils/melt/util.py,3084,"    3082:   tmp_model_path = tempfile.gettempdir(), 'tmp_model.h5'
    3083:   model.save(tmp_model_path, format='tf')
>>> 3084:   model = keras.models.load_model(tmp_model_path)
    3085: 
    3086:   return model",2 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
chenghuige/pikachu2,https://github.com/chenghuige/pikachu2,utils/melt/util.py,3714,"    3712:   x = tf.keras.layers.Dense(64, activation='relu')(x)
    3713:   output = tf.keras.layers.Dense(1, activation='sigmoid', name='output')(x)
>>> 3714:   model = tf.keras.Model(inputs=[input], outputs=[output])
    3715:   dot_img_file = '/tmp/model_1.png'
    3716:   tf.keras.utils.plot_model(model, to_file=dot_img_file, show_shapes=True)",2 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
Parsa33033/Deep-Reinforcement-Learning-DQN,https://github.com/Parsa33033/Deep-Reinforcement-Learning-DQN,DQN.py,118,"    116:             self.epsilon *= self.epsilon_decay
    117:         batch = random.choices(self.memory,k=self.batch_size)
>>> 118:         for state, next_state, action, reward, done in batch:
    119:             target = reward
    120:             if not done:",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
talaikis/stock_market_reinforcement_learning,https://github.com/talaikis/stock_market_reinforcement_learning,pg.py,56,"    54:         avg_reward_sum = 0.
    55: 
>>> 56:         for e in range(max_episode):
    57:             env.reset()
    58:             observation = env.reset()",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
eggie5/NCE-loss,https://github.com/eggie5/NCE-loss,yt.py,33,"    31:     times=[]
    32:     
>>> 33:     for num_items in softmax_size:
    34:         print(""\n\nSoftmax Width: "",num_items)
    35:         model = build(num_items, K)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
